# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Tue May 25 08:11:42 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0007 -1.34568 10.00000 0.4000000358 2.1185026169    0.400 -1.467  3.6143  4.916    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-15      0.00 7.496e-01 2.496e-01 1.335e-04 3.603e-05 3.268e-04 -1.000 7.427e-04 8.437 11.269 10.400 9.214 8.390 7.726 6.890 6.310 6.131
0.0007 -1.34568 10.00000 0.4500000477 2.1822810173    0.450 -1.293  3.6320  4.864    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.53e-15      0.00 7.497e-01 2.496e-01 1.335e-04 3.603e-05 3.268e-04 -1.000 7.427e-04 8.003 10.503 9.747 8.658 7.904 7.291 6.503 5.921 5.766
0.0007 -1.34568 10.00000 0.5000000000 2.2374541759    0.500 -1.097  3.6587  4.820    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.53e-15      0.00 7.497e-01 2.496e-01 1.335e-04 3.603e-05 3.268e-04 -1.000 7.426e-04 7.512 9.527 8.952 7.998 7.343 6.802 6.084 5.526 5.404
0.0007 -1.34568 10.00000 0.5500000715 2.2836585045    0.550 -0.886  3.6863  4.761    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.17e-15      0.00 7.785e-01 2.208e-01 1.192e-04 3.217e-05 2.919e-04 -1.000 6.932e-04 6.984 8.489 8.151 7.318 6.761 6.283 5.649 5.147 5.047
0.0007 -1.34568 10.00000 0.6000000238 2.3211214542    0.600 -0.686  3.7132  4.707    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-14      0.00 7.870e-01 2.123e-01 1.153e-04 3.113e-05 2.825e-04 -1.000 6.530e-04 6.486 7.562 7.447 6.713 6.233 5.803 5.251 4.815 4.732
0.0007 -1.34568 10.00000 0.6035917401 2.3235392570    0.603 -0.672  3.7154  4.704    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-14      0.00 7.877e-01 2.117e-01 1.150e-04 3.104e-05 2.818e-04 -1.000 6.692e-04 6.449 7.495 7.396 6.670 6.195 5.768 5.223 4.792 4.710
0.0007 -1.34568 10.00000 0.6173033714 2.3324720860    0.617 -0.615  3.7237  4.691    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-14      0.00 7.903e-01 2.090e-01 1.137e-04 3.072e-05 2.788e-04 -1.000 6.291e-04 6.308 7.243 7.202 6.506 6.051 5.638 5.116 4.703 4.626
0.0007 -1.34568 10.00000 0.6332956553 2.3423309326    0.633 -0.550  3.7333  4.675    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.05e-14      0.00 7.936e-01 2.058e-01 1.122e-04 3.031e-05 2.752e-04 -1.000 6.604e-04 6.145 6.962 6.981 6.320 5.885 5.487 4.992 4.599 4.527
0.0007 -1.34568 10.00000 0.6480693221 2.3509430885    0.648 -0.489  3.7420  4.659    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-14      0.00 7.968e-01 2.026e-01 1.107e-04 2.992e-05 2.718e-04 -1.000 5.964e-04 5.993 6.716 6.783 6.151 5.734 5.350 4.877 4.501 4.434
0.0007 -1.34568 10.00000 0.6499999762 2.3520355225    0.650 -0.481  3.7432  4.657    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.41e-14      0.00 7.972e-01 2.022e-01 1.106e-04 2.987e-05 2.713e-04 -1.000 6.444e-04 5.973 6.684 6.757 6.130 5.715 5.332 4.862 4.488 4.422
0.0007 -1.34568 10.00000 0.6536179781 2.3540623188    0.653 -0.466  3.7451  4.652    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-14      0.00 7.981e-01 2.013e-01 1.101e-04 2.976e-05 2.702e-04 -1.000 6.301e-04 5.936 6.627 6.709 6.089 5.679 5.299 4.834 4.463 4.398
0.0007 -1.34568 10.00000 0.6692139506 2.3625116348    0.669 -0.402  3.7534  4.631    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.94e-14      0.00 8.024e-01 1.970e-01 1.082e-04 2.925e-05 2.657e-04 -1.000 5.998e-04 5.775 6.384 6.506 5.915 5.523 5.157 4.711 4.353 4.295
0.0007 -1.34568 10.00000 0.6837306619 2.3699793816    0.684 -0.341  3.7609  4.610    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.43e-14      0.00 8.067e-01 1.927e-01 1.063e-04 2.874e-05 2.611e-04 -1.000 5.941e-04 5.624 6.163 6.317 5.755 5.378 5.024 4.596 4.249 4.197
0.0007 -1.34568 10.00000 0.6975120902 2.3767390251    0.697 -0.283  3.7677  4.588    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.98e-14      0.00 8.110e-01 1.884e-01 1.043e-04 2.822e-05 2.564e-04 -1.000 5.941e-04 5.478 5.963 6.141 5.603 5.240 4.898 4.484 4.147 4.100
0.0007 -1.34568 10.00000 0.7000000477 2.3779268265    0.700 -0.273  3.7689  4.583    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.09e-14      0.00 8.118e-01 1.876e-01 1.039e-04 2.812e-05 2.555e-04 -1.000 5.942e-04 5.452 5.927 6.109 5.576 5.215 4.874 4.463 4.128 4.082
0.0007 -1.34568 10.00000 0.7095676661 2.3824052811    0.709 -0.231  3.7734  4.566    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -4.56e-14      0.00 8.158e-01 1.836e-01 1.019e-04 2.764e-05 2.513e-04 -1.000 5.906e-04 5.348 5.791 5.985 5.469 5.117 4.783 4.382 4.054 4.011
0.0007 -1.34568 10.00000 0.7192389965 2.3867933750    0.719 -0.189  3.7778  4.547    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1  -5.1e-14      0.00 8.201e-01 1.793e-01 9.972e-05 2.712e-05 2.467e-04 -1.000 5.677e-04 5.242 5.653 5.860 5.359 5.016 4.690 4.298 3.976 3.937
0.0007 -1.34568 10.00000 0.7284202576 2.3908352852    0.728 -0.147  3.7819  4.527    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -5.7e-14      0.00 8.245e-01 1.750e-01 9.758e-05 2.661e-05 2.422e-04 -1.000 5.147e-04 5.138 5.524 5.739 5.254 4.918 4.598 4.215 3.899 3.863
0.0007 -1.34568 10.00000 0.7407502532 2.3960826397    0.740 -0.090  3.7871  4.498    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.66e-14      0.00 8.304e-01 1.691e-01 9.465e-05 2.589e-05 2.359e-04 -1.000 4.975e-04 4.996 5.354 5.576 5.108 4.782 4.471 4.099 3.790 3.758
0.0007 -1.34568 10.00000 0.7500000000 2.3998889923    0.750 -0.046  3.7909  4.474    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -7.54e-14      0.00 8.350e-01 1.645e-01 9.237e-05 2.534e-05 2.310e-04 -1.000 4.941e-04 4.885 5.224 5.450 4.995 4.677 4.372 4.007 3.704 3.675
0.0007 -1.34568 10.00000 0.7567372918 2.4025943279    0.756 -0.013  3.7934  4.455    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -8.28e-14      0.00 8.378e-01 1.617e-01 9.115e-05 2.501e-05 2.281e-04 -1.000 4.991e-04 4.802 5.131 5.357 4.911 4.597 4.297 3.937 3.639 3.611
0.0007 -1.34568 10.00000 0.7684338093 2.4071614742    0.768  0.047  3.7977  4.419    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -9.83e-14      0.00 8.424e-01 1.571e-01 8.924e-05 2.451e-05 2.237e-04 -1.000 4.958e-04 4.652 4.962 5.189 4.757 4.452 4.159 3.809 3.518 3.493
0.0007 -1.34568 10.00000 0.7792904377 2.4112601280    0.779  0.107  3.8016  4.381    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-13      0.00 8.462e-01 1.533e-01 8.768e-05 2.410e-05 2.201e-04 -1.000 4.942e-04 4.503 4.800 5.024 4.606 4.309 4.022 3.680 3.397 3.374
0.0007 -1.34568 10.00000 0.7889568806 2.4148001671    0.788  0.163  3.8050  4.344    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-13      0.00 8.493e-01 1.502e-01 8.654e-05 2.380e-05 2.174e-04 -1.000 4.942e-04 4.362 4.650 4.869 4.462 4.171 3.890 3.556 3.279 3.258
0.0007 -1.34568 10.00000 0.7978631854 2.4179749489    0.797  0.219  3.8079  4.304    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-13      0.00 8.518e-01 1.477e-01 8.567e-05 2.357e-05 2.154e-04 -1.000 4.942e-04 4.223 4.503 4.718 4.320 4.035 3.759 3.432 3.160 3.140
0.0007 -1.34568 10.00000 0.8000000715 2.4187245369    0.799  0.233  3.8085  4.294    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-13      0.00 8.523e-01 1.472e-01 8.549e-05 2.352e-05 2.150e-04 -1.000 4.942e-04 4.188 4.467 4.680 4.284 4.001 3.726 3.400 3.130 3.110
0.0007 -1.34568 10.00000 0.8051833510 2.4205238819    0.804  0.267  3.8101  4.269    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.88e-13      0.00 8.524e-01 1.471e-01 8.563e-05 2.357e-05 2.155e-04 -1.000 4.971e-04 4.103 4.378 4.588 4.197 3.917 3.645 3.323 3.056 3.037
0.0007 -1.34568 10.00000 0.8143759370 2.4236502647    0.813  0.331  3.8124  4.219    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-13      0.00 8.519e-01 1.475e-01 8.618e-05 2.373e-05 2.170e-04 -1.000 5.384e-04 3.943 4.215 4.416 4.033 3.758 3.491 3.173 2.912 2.894
0.0007 -1.34568 10.00000 0.8215788603 2.4260437489    0.820  0.386  3.8135  4.172    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.75e-13      0.00 8.502e-01 1.493e-01 8.721e-05 2.401e-05 2.196e-04 -1.000 5.456e-04 3.806 4.078 4.272 3.894 3.622 3.356 3.042 2.783 2.765
0.0007 -1.34568 10.00000 0.8217993975 2.4261162281    0.821  0.387  3.8135  4.171    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.77e-13      0.00 8.501e-01 1.494e-01 8.724e-05 2.402e-05 2.197e-04 -1.000 5.456e-04 3.802 4.074 4.268 3.890 3.617 3.352 3.038 2.779 2.761
0.0007 -1.34568 10.00000 0.8239926696 2.4268350601    0.823  0.406  3.8134  4.153    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.95e-13      0.00 8.495e-01 1.499e-01 8.758e-05 2.412e-05 2.205e-04 -1.000 5.456e-04 3.755 4.028 4.220 3.843 3.570 3.305 2.990 2.731 2.713
0.0007 -1.34568 10.00000 0.8302483559 2.4288613796    0.829  0.462  3.8121  4.094    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.56e-13      0.00 8.478e-01 1.516e-01 8.854e-05 2.438e-05 2.229e-04 -1.000 5.456e-04 3.614 3.893 4.081 3.701 3.427 3.160 2.842 2.581 2.563
0.0007 -1.34568 10.00000 0.8354896903 2.4305324554    0.834  0.516  3.8088  4.030    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.32e-13      0.00 8.464e-01 1.530e-01 8.934e-05 2.460e-05 2.249e-04 -1.000 5.456e-04 3.479 3.770 3.954 3.567 3.288 3.016 2.691 2.425 2.404
0.0007 -1.34568 10.00000 0.8363784552 2.4308133125    0.835  0.526  3.8080  4.018    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.51e-13      0.00 8.462e-01 1.532e-01 8.947e-05 2.464e-05 2.253e-04 -1.000 5.456e-04 3.455 3.749 3.932 3.543 3.262 2.989 2.662 2.394 2.374
0.0007 -1.34568 10.00000 0.8379804492 2.4313180447    0.836  0.546  3.8055  3.988    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.87e-13      0.00 8.458e-01 1.537e-01 8.972e-05 2.471e-05 2.259e-04 -1.000 5.456e-04 3.404 3.707 3.890 3.494 3.209 2.932 2.599 2.327 2.305
0.0007 -1.34568 10.00000 0.8411156535 2.4322993755    0.839  0.589  3.7988  3.921    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -5.78e-13      0.00 8.450e-01 1.545e-01 9.019e-05 2.484e-05 2.271e-04 -1.000 5.456e-04 3.298 3.625 3.806 3.392 3.095 2.808 2.460 2.175 2.150
0.0007 -1.34568 10.00000 0.8433650732 2.4329981804    0.842  0.623  3.7907  3.855    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -6.74e-13      0.00 8.433e-01 1.561e-01 9.120e-05 2.511e-05 2.296e-04 -1.000 5.396e-04 3.212 3.572 3.749 3.312 3.001 2.701 2.334 2.034 2.005
0.0007 -1.34568 10.00000 0.8450406194 2.4335160255    0.843  0.651  3.7816  3.791    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -7.73e-13      0.00 8.337e-01 1.657e-01 9.630e-05 2.649e-05 2.420e-04 -1.000 5.455e-04 3.143 3.546 3.717 3.251 2.923 2.608 2.220 1.903 1.869
0.0007 -1.34568 10.00000 0.8465982080 2.4339952469    0.845  0.677  3.7705  3.722    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -8.89e-13      0.00 8.102e-01 1.892e-01 1.071e-04 2.939e-05 2.680e-04 -1.000 5.660e-04 3.078 3.542 3.700 3.198 2.849 2.516 2.102 1.764 1.724
0.0007 -1.34568 10.00000 0.8477060795 2.4343347549    0.846  0.699  3.7612  3.664    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.98e-13      0.00 7.879e-01 2.114e-01 1.158e-04 3.172e-05 2.887e-04 -1.000 6.628e-04 3.024 3.547 3.689 3.155 2.789 2.441 2.005 1.650 1.603
0.0007 -1.34568 10.00000 0.8487174511 2.4346439838    0.847  0.727  3.7526  3.601    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-12      0.00 7.755e-01 2.239e-01 1.208e-04 3.303e-05 3.004e-04 -1.000 6.748e-04 2.952 3.538 3.660 3.096 2.714 2.352 1.895 1.525 1.472
0.0007 -1.34568 10.00000 0.8495036364 2.4348835945    0.847  0.760  3.7467  3.544    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-12      0.00 7.695e-01 2.298e-01 1.231e-04 3.366e-05 3.060e-04 -1.000 7.075e-04 2.869 3.500 3.607 3.023 2.629 2.258 1.787 1.405 1.349
0.0007 -1.34568 10.00000 0.8500000238 2.4350347519    0.848  0.786  3.7434  3.506    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-12      0.00 7.668e-01 2.325e-01 1.242e-04 3.395e-05 3.086e-04 -1.000 7.060e-04 2.804 3.459 3.558 2.964 2.564 2.187 1.707 1.320 1.261
0.0007 -1.34568 10.00000 0.8500403166 2.4350471497    0.848  0.789  3.7431  3.502    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-12      0.00 7.665e-01 2.328e-01 1.243e-04 3.397e-05 3.088e-04 -1.000 7.059e-04 2.799 3.456 3.554 2.959 2.559 2.181 1.701 1.313 1.254
0.0007 -1.34568 10.00000 0.8502585292 2.4351134300    0.848  0.801  3.7418  3.485    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-12      0.00 7.655e-01 2.338e-01 1.247e-04 3.408e-05 3.098e-04 -1.000 6.909e-04 2.767 3.434 3.529 2.930 2.527 2.147 1.664 1.273 1.213
0.0007 -1.34568 10.00000 0.8506780863 2.4352409840    0.849  0.831  3.7399  3.448    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-12      0.00 7.638e-01 2.355e-01 1.252e-04 3.423e-05 3.111e-04 -1.000 7.209e-04 2.694 3.377 3.466 2.860 2.454 2.071 1.582 1.187 1.126
0.0007 -1.34568 10.00000 0.8512128592 2.4354031086    0.849  0.870  3.7376  3.399    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -2e-12      0.00 7.617e-01 2.376e-01 1.259e-04 3.440e-05 3.126e-04 -1.000 7.212e-04 2.594 3.299 3.379 2.765 2.355 1.969 1.473 1.073 1.011
0.0007 -1.34568 10.00000 0.8517360687 2.4355616570    0.850  0.912  3.7356  3.349    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.33e-12      0.00 7.598e-01 2.395e-01 1.264e-04 3.454e-05 3.139e-04 -1.000 7.125e-04 2.489 3.213 3.284 2.664 2.250 1.861 1.359 0.953 0.891
0.0007 -1.34568 10.00000 0.8522355556 2.4357128143    0.850  0.956  3.7338  3.299    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.73e-12      0.00 7.580e-01 2.413e-01 1.268e-04 3.466e-05 3.149e-04 -1.000 7.287e-04 2.380 3.120 3.185 2.559 2.142 1.750 1.243 0.832 0.769
0.0007 -1.34568 10.00000 0.8527646065 2.4358725548    0.850  1.006  3.7320  3.242    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.27e-12      0.00 7.560e-01 2.433e-01 1.271e-04 3.478e-05 3.158e-04 -1.000 6.976e-04 2.256 3.013 3.071 2.439 2.019 1.624 1.111 0.696 0.632
0.0007 -1.34568 10.00000 0.8532032371 2.4360051155    0.851  1.050  3.7305  3.192    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.83e-12      0.00 7.543e-01 2.450e-01 1.271e-04 3.490e-05 3.165e-04 -1.000 6.840e-04 2.146 2.916 2.968 2.332 1.909 1.512 0.994 0.575 0.510
0.0007 -1.34568 10.00000 0.8536533713 2.4361407757    0.851  1.099  3.7289  3.137    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -4.57e-12      0.00 7.525e-01 2.468e-01 1.269e-04 3.515e-05 3.171e-04 -1.000 6.997e-04 2.024 2.809 2.855 2.213 1.788 1.388 0.866 0.442 0.377
0.0007 -1.34568 10.00000 0.8540616632 2.4362635612    0.852  1.146  3.7274  3.083    3  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -5.42e-12      0.00 7.508e-01 2.485e-01 1.263e-04 3.563e-05 3.176e-04 -1.000 7.155e-04 1.904 2.704 2.744 2.097 1.670 1.267 0.740 0.312 0.246
0.0007 -1.34568 10.00000 0.8544318676 2.4363749027    0.852  1.194  3.7259  3.030    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -6.42e-12      0.00 7.493e-01 2.500e-01 1.254e-04 3.642e-05 3.179e-04 -1.000 7.231e-04 1.786 2.601 2.635 1.983 1.553 1.148 0.616 0.183 0.117
0.0007 -1.34568 10.00000 0.8547748923 2.4364778996    0.852  1.241  3.7244  2.977    3  0.000  0.522     0.00     0.00     0.00     0.00     0.00 -1 -7.62e-12      0.00 7.480e-01 2.513e-01 1.244e-04 3.750e-05 3.182e-04 -1.000 6.983e-04 1.667 2.498 2.525 1.868 1.435 1.028 0.491 0.054 -0.012
0.0007 -1.34568 10.00000 0.8550859690 2.4365713596    0.852  1.288  3.7228  2.924    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -9.02e-12      0.00 7.469e-01 2.524e-01 1.232e-04 3.879e-05 3.184e-04 -1.000 7.077e-04 1.550 2.397 2.417 1.755 1.319 0.909 0.367 -0.074 -0.141
0.0007 -1.34568 10.00000 0.8553851247 2.4366610050    0.852  1.337  3.7211  2.868    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-11      0.00 7.459e-01 2.534e-01 1.220e-04 4.016e-05 3.186e-04 -1.000 7.371e-04 1.428 2.292 2.304 1.636 1.198 0.785 0.237 -0.207 -0.275
0.0007 -1.34568 10.00000 0.8556395173 2.4367372990    0.853  1.382  3.7195  2.817    3  0.000  0.508     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-11      0.00 7.451e-01 2.541e-01 1.211e-04 4.127e-05 3.188e-04 -1.000 7.319e-04 1.315 2.196 2.201 1.527 1.085 0.670 0.118 -0.331 -0.399
0.0007 -1.34568 10.00000 0.8558807373 2.4368095398    0.853  1.429  3.7178  2.763    3  0.000  0.504     0.00     0.00     0.00     0.00     0.00 -1  -1.5e-11      0.00 7.446e-01 2.547e-01 1.204e-04 4.214e-05 3.189e-04 -1.000 7.004e-04 1.199 2.100 2.096 1.415 0.971 0.552 -0.005 -0.459 -0.528
0.0007 -1.34568 10.00000 0.8561072946 2.4368774891    0.853  1.476  3.7160  2.709    3  0.000  0.502     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-11      0.00 7.442e-01 2.551e-01 1.199e-04 4.281e-05 3.190e-04 -1.000 7.036e-04 1.079 2.001 1.988 1.301 0.853 0.431 -0.132 -0.591 -0.660
0.0007 -1.34568 10.00000 0.8563021421 2.4369356632    0.853  1.521  3.7143  2.657    3  0.000  0.501     0.00     0.00     0.00     0.00     0.00 -1  -2.1e-11      0.00 7.439e-01 2.553e-01 1.195e-04 4.325e-05 3.190e-04 -1.000 7.406e-04 0.968 1.908 1.888 1.194 0.743 0.318 -0.251 -0.714 -0.784
