# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Tue May 18 05:33:54 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.90309 0.3500000238 2.0434176922    0.350 -1.908  3.5113  4.887    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.32e-16      0.00 7.089e-01 2.758e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.539 14.632 13.214 11.719 10.496 9.071 7.690 7.065 6.806
0.0152 0.01508 9.90309 0.4000000358 2.1185026169    0.400 -1.764  3.5224  4.845    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-15      0.00 7.091e-01 2.756e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.179 14.016 12.644 11.176 10.011 8.664 7.356 6.725 6.475
0.0152 0.01508 9.90309 0.4242035151 2.1505961418    0.424 -1.689  3.5286  4.821    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-15      0.00 7.091e-01 2.756e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.992 13.705 12.351 10.898 9.762 8.456 7.185 6.548 6.304
0.0152 0.01508 9.90309 0.4500000477 2.1822810173    0.450 -1.614  3.5348  4.796    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.804 13.407 12.065 10.626 9.515 8.249 7.012 6.371 6.132
0.0152 0.01508 9.90309 0.4714856744 2.2069203854    0.471 -1.544  3.5415  4.773    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.15e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.630 13.122 11.788 10.362 9.279 8.054 6.855 6.209 5.974
0.0152 0.01508 9.90309 0.5000000000 2.2374541759    0.500 -1.456  3.5499  4.745    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.64e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.410 12.779 11.448 10.036 8.983 7.812 6.657 6.004 5.776
0.0152 0.01508 9.90309 0.5500000119 2.2836582661    0.550 -1.282  3.5698  4.691    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.99e-15      0.00 7.275e-01 2.581e-01 2.583e-03 6.971e-04 6.324e-03 -1.000 1.439e-02 7.975 12.101 10.752 9.360 8.368 7.334 6.276 5.609 5.399
0.0152 0.01508 9.90309 0.6000000238 2.3211214542    0.600 -1.111  3.5944  4.656    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -5.91e-15      0.00 7.303e-01 2.555e-01 2.560e-03 6.911e-04 6.270e-03 -1.000 1.426e-02 7.547 11.416 10.034 8.675 7.743 6.871 5.912 5.225 5.049
0.0152 0.01508 9.90309 0.6499999762 2.3520355225    0.650 -0.936  3.6243  4.636    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -8.69e-15      0.00 7.328e-01 2.530e-01 2.540e-03 6.856e-04 6.221e-03 -1.000 1.416e-02 7.109 10.668 9.247 7.973 7.114 6.407 5.544 4.858 4.729
0.0152 0.01508 9.90309 0.6580325365 2.3565006256    0.658 -0.908  3.6294  4.633    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.24e-15      0.00 7.332e-01 2.527e-01 2.537e-03 6.848e-04 6.214e-03 -1.000 1.413e-02 7.039 10.536 9.113 7.858 7.013 6.333 5.486 4.804 4.682
0.0152 0.01508 9.90309 0.7000000477 2.3779268265    0.700 -0.766  3.6548  4.620    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-14      0.00 7.352e-01 2.507e-01 2.520e-03 6.805e-04 6.175e-03 -1.000 1.403e-02 6.685 9.705 8.417 7.279 6.519 5.964 5.201 4.565 4.472
0.0152 0.01508 9.90309 0.7245458364 2.3891439438    0.725 -0.684  3.6695  4.612    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-14      0.00 7.365e-01 2.495e-01 2.493e-03 6.771e-04 6.150e-03 -1.000 1.395e-02 6.480 9.162 8.020 6.957 6.254 5.750 5.040 4.448 4.366
0.0152 0.01508 9.90309 0.7500000000 2.3998889923    0.750 -0.601  3.6841  4.602    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-14      0.00 7.378e-01 2.483e-01 2.465e-03 6.738e-04 6.124e-03 -1.000 1.389e-02 6.272 8.621 7.638 6.645 6.001 5.535 4.877 4.335 4.259
0.0152 0.01508 9.90309 0.7580274343 2.4031059742    0.758 -0.575  3.6878  4.596    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.93e-14      0.00 7.384e-01 2.477e-01 2.460e-03 6.725e-04 6.112e-03 -1.000 1.387e-02 6.209 8.482 7.535 6.559 5.929 5.471 4.826 4.295 4.221
0.0152 0.01508 9.90309 0.7832999229 2.4127407074    0.783 -0.497  3.6994  4.578    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.32e-14      0.00 7.403e-01 2.459e-01 2.445e-03 6.683e-04 6.075e-03 -1.000 1.380e-02 6.011 8.041 7.218 6.293 5.707 5.274 4.668 4.172 4.103
0.0152 0.01508 9.90309 0.8000000119 2.4187245369    0.800 -0.445  3.7069  4.565    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.63e-14      0.00 7.415e-01 2.447e-01 2.435e-03 6.656e-04 6.051e-03 -1.000 1.374e-02 5.882 7.766 7.020 6.126 5.565 5.146 4.565 4.091 4.025
0.0152 0.01508 9.90309 0.8214421272 2.4259989262    0.821 -0.378  3.7161  4.547    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.09e-14      0.00 7.434e-01 2.429e-01 2.419e-03 6.616e-04 6.015e-03 -1.000 1.368e-02 5.715 7.426 6.773 5.916 5.385 4.983 4.431 3.983 3.922
0.0152 0.01508 9.90309 0.8422230482 2.4326438904    0.842 -0.314  3.7246  4.527    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.61e-14      0.00 7.452e-01 2.412e-01 2.405e-03 6.576e-04 5.979e-03 -1.000 1.360e-02 5.554 7.111 6.544 5.720 5.215 4.827 4.302 3.877 3.819
0.0152 0.01508 9.90309 0.8500000238 2.4350347519    0.849 -0.290  3.7277  4.520    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.84e-14      0.00 7.458e-01 2.406e-01 2.400e-03 6.561e-04 5.966e-03 -1.000 1.357e-02 5.494 6.997 6.460 5.647 5.151 4.768 4.253 3.837 3.780
0.0152 0.01508 9.90309 0.8625086546 2.4387767315    0.862 -0.250  3.7325  4.506    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.23e-14      0.00 7.472e-01 2.393e-01 2.389e-03 6.532e-04 5.940e-03 -1.000 1.350e-02 5.396 6.819 6.326 5.533 5.050 4.674 4.174 3.770 3.715
0.0152 0.01508 9.90309 0.8825565577 2.4445199966    0.882 -0.188  3.7398  4.482    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.97e-14      0.00 7.493e-01 2.373e-01 2.371e-03 6.485e-04 5.898e-03 -1.000 1.342e-02 5.239 6.539 6.113 5.349 4.887 4.525 4.047 3.661 3.609
0.0152 0.01508 9.90309 0.9000000358 2.4492788315    0.899 -0.132  3.7458  4.460    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.73e-14      0.00 7.512e-01 2.354e-01 2.356e-03 6.443e-04 5.860e-03 -1.000 1.333e-02 5.101 6.294 5.932 5.194 4.750 4.397 3.937 3.565 3.516
0.0152 0.01508 9.90309 0.9017939568 2.4497561455    0.901 -0.127  3.7464  4.457    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.82e-14      0.00 7.515e-01 2.352e-01 2.354e-03 6.438e-04 5.856e-03 -1.000 1.331e-02 5.087 6.269 5.914 5.178 4.736 4.383 3.925 3.554 3.506
0.0152 0.01508 9.90309 0.9134919643 2.4528164864    0.913 -0.089  3.7501  4.440    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.43e-14      0.00 7.530e-01 2.337e-01 2.341e-03 6.403e-04 5.825e-03 -1.000 1.322e-02 4.993 6.111 5.794 5.073 4.642 4.296 3.848 3.486 3.439
0.0152 0.01508 9.90309 0.9349968433 2.4582130909    0.934 -0.019  3.7564  4.405    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.76e-14      0.00 7.560e-01 2.309e-01 2.317e-03 6.339e-04 5.767e-03 -1.000 1.312e-02 4.818 5.838 5.578 4.883 4.469 4.133 3.702 3.354 3.310
0.0152 0.01508 9.90309 0.9455402493 2.4607560635    0.945  0.015  3.7593  4.387    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -8.56e-14      0.00 7.574e-01 2.295e-01 2.305e-03 6.306e-04 5.738e-03 -1.000 1.303e-02 4.731 5.707 5.472 4.790 4.383 4.051 3.628 3.287 3.244
0.0152 0.01508 9.90309 0.9500000477 2.4618122578    0.949  0.030  3.7604  4.379    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -8.91e-14      0.00 7.580e-01 2.290e-01 2.300e-03 6.293e-04 5.726e-03 -1.000 1.301e-02 4.694 5.652 5.427 4.750 4.346 4.016 3.596 3.257 3.215
0.0152 0.01508 9.90309 0.9641124010 2.4650804996    0.963  0.078  3.7638  4.351    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-13      0.00 7.605e-01 2.266e-01 2.279e-03 6.238e-04 5.677e-03 -1.000 1.291e-02 4.576 5.486 5.287 4.624 4.230 3.905 3.493 3.162 3.122
0.0152 0.01508 9.90309 0.9816183448 2.4689848423    0.981  0.136  3.7671  4.314    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-13      0.00 7.636e-01 2.236e-01 2.255e-03 6.172e-04 5.617e-03 -1.000 1.279e-02 4.430 5.295 5.120 4.472 4.087 3.767 3.364 3.041 3.002
0.0152 0.01508 9.90309 0.9973907471 2.4723677635    0.997  0.189  3.7694  4.277    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-13      0.00 7.658e-01 2.215e-01 2.237e-03 6.123e-04 5.574e-03 -1.000 1.268e-02 4.298 5.131 4.973 4.335 3.956 3.640 3.243 2.925 2.887
0.0152 0.01508 9.90309 1.0000000000 2.4729156494    0.999  0.198  3.7697  4.271    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-13      0.00 7.660e-01 2.213e-01 2.235e-03 6.118e-04 5.569e-03 -1.000 1.268e-02 4.275 5.104 4.948 4.312 3.933 3.618 3.222 2.904 2.867
0.0152 0.01508 9.90309 1.0112696886 2.4752445221    1.011  0.240  3.7711  4.239    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-13      0.00 7.665e-01 2.209e-01 2.232e-03 6.111e-04 5.564e-03 -1.000 1.269e-02 4.171 4.981 4.834 4.205 3.830 3.518 3.125 2.811 2.773
0.0152 0.01508 9.90309 1.0203294754 2.4770739079    1.019  0.274  3.7717  4.211    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-13      0.00 7.664e-01 2.209e-01 2.234e-03 6.116e-04 5.568e-03 -1.000 1.270e-02 4.084 4.885 4.742 4.116 3.744 3.432 3.042 2.728 2.691
0.0152 0.01508 9.90309 1.0291281939 2.4788150787    1.028  0.309  3.7719  4.180    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-13      0.00 7.659e-01 2.214e-01 2.240e-03 6.133e-04 5.583e-03 -1.000 1.273e-02 3.997 4.795 4.653 4.029 3.657 3.346 2.955 2.643 2.606
0.0152 0.01508 9.90309 1.0401659012 2.4809515476    1.039  0.355  3.7711  4.136    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.23e-13      0.00 7.642e-01 2.230e-01 2.258e-03 6.182e-04 5.629e-03 -1.000 1.282e-02 3.883 4.690 4.543 3.916 3.543 3.231 2.838 2.524 2.487
0.0152 0.01508 9.90309 1.0474126339 2.4823260307    1.046  0.385  3.7701  4.105    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-13      0.00 7.626e-01 2.245e-01 2.274e-03 6.229e-04 5.671e-03 -1.000 1.294e-02 3.807 4.625 4.473 3.842 3.467 3.153 2.757 2.441 2.403
0.0152 0.01508 9.90309 1.0496830940 2.4827523232    1.048  0.395  3.7693  4.093    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.53e-13      0.00 7.612e-01 2.258e-01 2.287e-03 6.264e-04 5.703e-03 -1.000 1.301e-02 3.783 4.610 4.453 3.819 3.442 3.127 2.729 2.411 2.373
0.0152 0.01508 9.90309 1.0499999523 2.4828116894    1.049  0.396  3.7692  4.091    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.54e-13      0.00 7.610e-01 2.259e-01 2.289e-03 6.269e-04 5.707e-03 -1.000 1.302e-02 3.780 4.608 4.450 3.815 3.438 3.123 2.725 2.407 2.369
0.0152 0.01508 9.90309 1.0554563999 2.4838263988    1.054  0.420  3.7672  4.062    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.75e-13      0.00 7.578e-01 2.290e-01 2.319e-03 6.352e-04 5.784e-03 -1.000 1.317e-02 3.720 4.572 4.401 3.759 3.378 3.060 2.657 2.334 2.295
0.0152 0.01508 9.90309 1.0626705885 2.4851498604    1.061  0.450  3.7623  4.015    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.06e-13      0.00 7.507e-01 2.358e-01 2.382e-03 6.522e-04 5.937e-03 -1.000 1.350e-02 3.645 4.556 4.355 3.693 3.301 2.975 2.559 2.225 2.184
0.0152 0.01508 9.90309 1.0692358017 2.4863364697    1.068  0.471  3.7537  3.962    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.37e-13      0.00 7.416e-01 2.445e-01 2.458e-03 6.726e-04 6.120e-03 -1.000 1.390e-02 3.592 4.620 4.358 3.660 3.248 2.907 2.467 2.113 2.068
0.0152 0.01508 9.90309 1.0733319521 2.4870684147    1.072  0.475  3.7442  3.922    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.55e-13      0.00 7.344e-01 2.513e-01 2.514e-03 6.878e-04 6.256e-03 -1.000 1.424e-02 3.582 4.746 4.409 3.675 3.239 2.884 2.416 2.039 1.990
0.0152 0.01508 9.90309 1.0758371353 2.4875128269    1.074  0.470  3.7352  3.891    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.62e-13      0.00 7.295e-01 2.560e-01 2.552e-03 6.979e-04 6.346e-03 -1.000 1.444e-02 3.594 4.890 4.481 3.713 3.256 2.886 2.391 1.991 1.939
0.0152 0.01508 9.90309 1.0775984526 2.4878237247    1.076  0.464  3.7269  3.865    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.67e-13      0.00 7.261e-01 2.593e-01 2.578e-03 7.048e-04 6.407e-03 -1.000 1.458e-02 3.609 5.030 4.557 3.756 3.278 2.895 2.374 1.952 1.897
0.0152 0.01508 9.90309 1.0792720318 2.4881184101    1.077  0.462  3.7182  3.833    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.77e-13      0.00 7.231e-01 2.622e-01 2.600e-03 7.106e-04 6.459e-03 -1.000 1.469e-02 3.614 5.174 4.628 3.793 3.293 2.895 2.346 1.900 1.842
0.0152 0.01508 9.90309 1.0812834501 2.4884707928    1.079  0.476  3.7086  3.782    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.09e-13      0.00 7.198e-01 2.653e-01 2.622e-03 7.165e-04 6.511e-03 -1.000 1.482e-02 3.580 5.300 4.669 3.799 3.273 2.858 2.277 1.804 1.742
0.0152 0.01508 9.90309 1.0830713511 2.4887828827    1.081  0.506  3.7020  3.726    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.66e-13      0.00 7.169e-01 2.682e-01 2.638e-03 7.208e-04 6.549e-03 -1.000 1.490e-02 3.505 5.339 4.650 3.753 3.210 2.782 2.178 1.686 1.621
0.0152 0.01508 9.90309 1.0835736990 2.4888703823    1.082  0.517  3.7004  3.708    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.87e-13      0.00 7.161e-01 2.690e-01 2.642e-03 7.219e-04 6.559e-03 -1.000 1.491e-02 3.477 5.338 4.636 3.733 3.185 2.755 2.145 1.649 1.583
0.0152 0.01508 9.90309 1.0840719938 2.4889571667    1.082  0.531  3.6992  3.690    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.14e-13      0.00 7.152e-01 2.699e-01 2.645e-03 7.228e-04 6.567e-03 -1.000 1.490e-02 3.442 5.323 4.611 3.703 3.152 2.720 2.106 1.606 1.540
0.0152 0.01508 9.90309 1.0855082273 2.4892063141    1.084  0.576  3.6963  3.634    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.04e-13      0.00 7.125e-01 2.725e-01 2.650e-03 7.260e-04 6.588e-03 -1.000 1.496e-02 3.330 5.260 4.525 3.605 3.047 2.609 1.984 1.475 1.408
0.0152 0.01508 9.90309 1.0866528749 2.4894046783    1.085  0.617  3.6945  3.586    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -6.99e-13      0.00 7.099e-01 2.751e-01 2.638e-03 7.344e-04 6.603e-03 -1.000 1.503e-02 3.227 5.186 4.438 3.512 2.949 2.507 1.876 1.361 1.293
0.0152 0.01508 9.90309 1.0879839659 2.4896345139    1.086  0.670  3.6926  3.527    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -8.41e-13      0.00 7.064e-01 2.785e-01 2.580e-03 7.837e-04 6.618e-03 -1.000 1.510e-02 3.096 5.082 4.321 3.389 2.822 2.377 1.739 1.218 1.149
0.0152 0.01508 9.90309 1.0889674425 2.4898037910    1.087  0.712  3.6914  3.479    3  0.000  0.503     0.00     0.00     0.00     0.00     0.00 -1 -9.79e-13      0.00 7.036e-01 2.813e-01 2.502e-03 8.719e-04 6.626e-03 -1.000 1.512e-02 2.989 4.994 4.225 3.287 2.718 2.270 1.628 1.103 1.034
0.0152 0.01508 9.90309 1.0900689363 2.4899930954    1.088  0.764  3.6900  3.422    3  0.000  0.484     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-12      0.00 7.005e-01 2.843e-01 2.407e-03 9.902e-04 6.635e-03 -1.000 1.512e-02 2.859 4.891 4.109 3.164 2.591 2.141 1.493 0.965 0.894
0.0152 0.01508 9.90309 1.0909091234 2.4901373386    1.089  0.807  3.6888  3.375    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-12      0.00 6.983e-01 2.866e-01 2.344e-03 1.070e-03 6.640e-03 -1.000 1.512e-02 2.751 4.805 4.013 3.062 2.487 2.033 1.381 0.850 0.779
0.0152 0.01508 9.90309 1.0916935205 2.4902715683    1.090  0.851  3.6876  3.327    3  0.000  0.461     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-12      0.00 6.963e-01 2.886e-01 2.298e-03 1.128e-03 6.644e-03 -1.000 1.512e-02 2.642 4.719 3.917 2.959 2.381 1.925 1.268 0.733 0.662
0.0152 0.01508 9.90309 1.0923751593 2.4903881550    1.090  0.892  3.6864  3.281    3  0.000  0.455     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-12      0.00 6.948e-01 2.900e-01 2.266e-03 1.169e-03 6.647e-03 -1.000 1.519e-02 2.540 4.639 3.827 2.862 2.281 1.822 1.162 0.623 0.552
0.0152 0.01508 9.90309 1.0931937695 2.4905278683    1.091  0.946  3.6847  3.221    3  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1 -2.23e-12      0.00 6.933e-01 2.916e-01 2.238e-03 1.205e-03 6.650e-03 -1.000 1.518e-02 2.406 4.538 3.710 2.737 2.151 1.689 1.022 0.479 0.406
0.0152 0.01508 9.90309 1.0937635899 2.4906249046    1.092  0.986  3.6834  3.175    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -2.59e-12      0.00 6.923e-01 2.925e-01 2.220e-03 1.229e-03 6.652e-03 -1.000 1.519e-02 2.304 4.462 3.622 2.642 2.053 1.588 0.916 0.369 0.296
0.0152 0.01508 9.90309 1.0944229364 2.4907371998    1.092  1.038  3.6815  3.117    3  0.000  0.442     0.00     0.00     0.00     0.00     0.00 -1 -3.11e-12      0.00 6.914e-01 2.934e-01 2.206e-03 1.247e-03 6.654e-03 -1.000 1.520e-02 2.176 4.371 3.513 2.523 1.930 1.460 0.782 0.230 0.156
0.0152 0.01508 9.90309 1.0949138403 2.4908206463    1.093  1.079  3.6800  3.069    3  0.000  0.440     0.00     0.00     0.00     0.00     0.00 -1 -3.61e-12      0.00 6.910e-01 2.938e-01 2.198e-03 1.257e-03 6.654e-03 -1.000 1.518e-02 2.071 4.298 3.425 2.427 1.829 1.357 0.672 0.115 0.040
0.0152 0.01508 9.90309 1.0954645872 2.4909141064    1.093  1.130  3.6779  3.010    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -4.34e-12      0.00 6.905e-01 2.943e-01 2.190e-03 1.267e-03 6.655e-03 -1.000 1.522e-02 1.944 4.214 3.320 2.312 1.708 1.231 0.538 -0.025 -0.101
